dateday,season,year,month,hour,holiday,weekday,workingday,weather_condition,temp,hum,casual,registered,count,temp_group,count_group
2012-10-15,Winter,1,Oct,6,0,Mon,1,Misty/Cloudy,0.56,0.73,6,141,147,Sedang,
2012-10-15,Winter,1,Oct,7,0,Mon,1,Misty/Cloudy,0.58,0.68,15,461,476,Sedang,
2012-10-15,Winter,1,Oct,8,0,Mon,1,Misty/Cloudy,0.6,0.64,24,713,737,Sedang,
2012-10-15,Winter,1,Oct,9,0,Mon,1,Light Snow/Rain,0.6,0.69,31,328,359,Sedang,
2012-10-15,Winter,1,Oct,10,0,Mon,1,Misty/Cloudy,0.6,0.73,43,125,168,Sedang,
2012-10-15,Winter,1,Oct,11,0,Mon,1,Misty/Cloudy,0.6,0.73,88,175,263,Sedang,
2012-10-15,Winter,1,Oct,12,0,Mon,1,Light Snow/Rain,0.6,0.78,73,211,284,Sedang,
2012-10-15,Winter,1,Oct,13,0,Mon,1,Misty/Cloudy,0.56,0.88,37,109,146,Sedang,
2012-10-15,Winter,1,Oct,14,0,Mon,1,Misty/Cloudy,0.6,0.78,57,128,185,Sedang,
2012-10-15,Winter,1,Oct,15,0,Mon,1,Clear/Partly Cloudy,0.6,0.78,70,190,260,Sedang,
2012-10-15,Winter,1,Oct,16,0,Mon,1,Clear/Partly Cloudy,0.56,0.64,76,371,447,Sedang,
2012-10-15,Winter,1,Oct,17,0,Mon,1,Clear/Partly Cloudy,0.56,0.64,96,670,766,Sedang,
2012-10-15,Winter,1,Oct,18,0,Mon,1,Light Snow/Rain,0.54,0.77,52,540,592,Sedang,
2012-10-15,Winter,1,Oct,19,0,Mon,1,Light Snow/Rain,0.52,0.83,12,227,239,Sedang,
2012-10-15,Winter,1,Oct,20,0,Mon,1,Misty/Cloudy,0.52,0.72,19,237,256,Sedang,
2012-10-15,Winter,1,Oct,21,0,Mon,1,Clear/Partly Cloudy,0.52,0.59,16,190,206,Sedang,
2012-10-15,Winter,1,Oct,22,0,Mon,1,Clear/Partly Cloudy,0.5,0.59,8,118,126,Sedang,
2012-10-15,Winter,1,Oct,23,0,Mon,1,Clear/Partly Cloudy,0.46,0.63,9,72,81,Sedang,Sangat Tinggi
2012-10-16,Winter,1,Oct,0,0,Tue,1,Clear/Partly Cloudy,0.46,0.63,3,45,48,Sedang,Sangat Tinggi
2012-10-16,Winter,1,Oct,1,0,Tue,1,Clear/Partly Cloudy,0.44,0.67,4,9,13,Sedang,Sedang
2012-10-16,Winter,1,Oct,2,0,Tue,1,Clear/Partly Cloudy,0.44,0.67,2,1,3,Sedang,Rendah
2012-10-16,Winter,1,Oct,3,0,Tue,1,Clear/Partly Cloudy,0.42,0.67,0,2,2,Sedang,Rendah
2012-10-16,Winter,1,Oct,4,0,Tue,1,Clear/Partly Cloudy,0.42,0.67,0,7,7,Sedang,Rendah
2012-10-16,Winter,1,Oct,5,0,Tue,1,Clear/Partly Cloudy,0.42,0.67,5,47,52,Sedang,Sangat Tinggi
2012-10-16,Winter,1,Oct,6,0,Tue,1,Clear/Partly Cloudy,0.42,0.67,4,168,172,Sedang,
2012-10-16,Winter,1,Oct,7,0,Tue,1,Clear/Partly Cloudy,0.42,0.67,20,505,525,Sedang,
2012-10-16,Winter,1,Oct,8,0,Tue,1,Clear/Partly Cloudy,0.44,0.62,35,800,835,Sedang,
2012-10-16,Winter,1,Oct,9,0,Tue,1,Clear/Partly Cloudy,0.48,0.55,32,323,355,Sedang,
2012-10-16,Winter,1,Oct,10,0,Tue,1,Clear/Partly Cloudy,0.5,0.48,65,157,222,Sedang,
2012-10-16,Winter,1,Oct,11,0,Tue,1,Clear/Partly Cloudy,0.5,0.45,56,172,228,Sedang,
2012-10-16,Winter,1,Oct,12,0,Tue,1,Misty/Cloudy,0.52,0.45,69,256,325,Sedang,
2012-10-16,Winter,1,Oct,13,0,Tue,1,Clear/Partly Cloudy,0.52,0.45,68,260,328,Sedang,
2012-10-16,Winter,1,Oct,14,0,Tue,1,Clear/Partly Cloudy,0.54,0.39,94,214,308,Sedang,
2012-10-16,Winter,1,Oct,15,0,Tue,1,Clear/Partly Cloudy,0.54,0.41,76,270,346,Sedang,
2012-10-16,Winter,1,Oct,16,0,Tue,1,Clear/Partly Cloudy,0.54,0.39,79,367,446,Sedang,
2012-10-16,Winter,1,Oct,17,0,Tue,1,Clear/Partly Cloudy,0.52,0.39,104,839,943,Sedang,
2012-10-16,Winter,1,Oct,18,0,Tue,1,Clear/Partly Cloudy,0.5,0.42,71,767,838,Sedang,
2012-10-16,Winter,1,Oct,19,0,Tue,1,Clear/Partly Cloudy,0.48,0.48,40,491,531,Sedang,
2012-10-16,Winter,1,Oct,20,0,Tue,1,Clear/Partly Cloudy,0.46,0.55,35,397,432,Sedang,
2012-10-16,Winter,1,Oct,21,0,Tue,1,Clear/Partly Cloudy,0.46,0.63,19,176,195,Sedang,
2012-10-16,Winter,1,Oct,22,0,Tue,1,Clear/Partly Cloudy,0.4,0.71,18,163,181,Sedang,
2012-10-16,Winter,1,Oct,23,0,Tue,1,Clear/Partly Cloudy,0.4,0.71,23,176,199,Sedang,
2012-10-17,Winter,1,Oct,0,0,Wed,1,Clear/Partly Cloudy,0.38,0.76,1,48,49,Sedang,Sangat Tinggi
2012-10-17,Winter,1,Oct,1,0,Wed,1,Clear/Partly Cloudy,0.38,0.76,3,14,17,Sedang,Sedang
2012-10-17,Winter,1,Oct,2,0,Wed,1,Clear/Partly Cloudy,0.38,0.76,4,12,16,Sedang,Sedang
2012-10-17,Winter,1,Oct,3,0,Wed,1,Clear/Partly Cloudy,0.36,0.87,0,7,7,Sedang,Rendah
2012-10-17,Winter,1,Oct,4,0,Wed,1,Clear/Partly Cloudy,0.36,0.81,0,4,4,Sedang,Rendah
2012-10-17,Winter,1,Oct,5,0,Wed,1,Misty/Cloudy,0.36,0.81,2,39,41,Sedang,Sangat Tinggi
2012-10-17,Winter,1,Oct,6,0,Wed,1,Clear/Partly Cloudy,0.38,0.82,7,171,178,Sedang,
2012-10-17,Winter,1,Oct,7,0,Wed,1,Clear/Partly Cloudy,0.36,0.81,15,449,464,Sedang,
2012-10-17,Winter,1,Oct,8,0,Wed,1,Misty/Cloudy,0.4,0.76,38,779,817,Sedang,
2012-10-17,Winter,1,Oct,9,0,Wed,1,Misty/Cloudy,0.42,0.77,38,344,382,Sedang,
2012-10-17,Winter,1,Oct,10,0,Wed,1,Misty/Cloudy,0.46,0.67,60,168,228,Sedang,
2012-10-17,Winter,1,Oct,11,0,Wed,1,Misty/Cloudy,0.5,0.51,78,156,234,Sedang,
2012-10-17,Winter,1,Oct,12,0,Wed,1,Misty/Cloudy,0.52,0.48,71,261,332,Sedang,
2012-10-17,Winter,1,Oct,13,0,Wed,1,Misty/Cloudy,0.54,0.49,73,237,310,Sedang,
2012-10-17,Winter,1,Oct,14,0,Wed,1,Misty/Cloudy,0.56,0.43,82,188,270,Sedang,
2012-10-17,Winter,1,Oct,15,0,Wed,1,Misty/Cloudy,0.58,0.43,62,239,301,Sedang,
2012-10-17,Winter,1,Oct,16,0,Wed,1,Clear/Partly Cloudy,0.56,0.52,70,396,466,Sedang,
2012-10-17,Winter,1,Oct,17,0,Wed,1,Clear/Partly Cloudy,0.54,0.56,122,766,888,Sedang,
2012-10-17,Winter,1,Oct,18,0,Wed,1,Clear/Partly Cloudy,0.52,0.59,90,794,884,Sedang,
2012-10-17,Winter,1,Oct,19,0,Wed,1,Clear/Partly Cloudy,0.5,0.72,49,467,516,Sedang,
2012-10-17,Winter,1,Oct,20,0,Wed,1,Clear/Partly Cloudy,0.5,0.72,54,360,414,Sedang,
2012-10-17,Winter,1,Oct,21,0,Wed,1,Clear/Partly Cloudy,0.46,0.82,28,301,329,Sedang,
2012-10-17,Winter,1,Oct,22,0,Wed,1,Clear/Partly Cloudy,0.46,0.88,17,198,215,Sedang,
2012-10-17,Winter,1,Oct,23,0,Wed,1,Clear/Partly Cloudy,0.46,0.88,15,84,99,Sedang,Sangat Tinggi
2012-10-18,Winter,1,Oct,0,0,Thu,1,Clear/Partly Cloudy,0.46,0.88,4,53,57,Sedang,Sangat Tinggi
2012-10-18,Winter,1,Oct,1,0,Thu,1,Clear/Partly Cloudy,0.46,0.82,0,14,14,Sedang,Sedang
2012-10-18,Winter,1,Oct,2,0,Thu,1,Clear/Partly Cloudy,0.46,0.82,1,13,14,Sedang,Sedang
2012-10-18,Winter,1,Oct,3,0,Thu,1,Clear/Partly Cloudy,0.44,0.88,0,5,5,Sedang,Rendah
2012-10-18,Winter,1,Oct,4,0,Thu,1,Clear/Partly Cloudy,0.44,0.88,0,5,5,Sedang,Rendah
2012-10-18,Winter,1,Oct,5,0,Thu,1,Clear/Partly Cloudy,0.44,0.82,1,41,42,Sedang,Sangat Tinggi
2012-10-18,Winter,1,Oct,6,0,Thu,1,Clear/Partly Cloudy,0.44,0.88,3,150,153,Sedang,
2012-10-18,Winter,1,Oct,7,0,Thu,1,Clear/Partly Cloudy,0.44,0.88,20,488,508,Sedang,
2012-10-18,Winter,1,Oct,8,0,Thu,1,Clear/Partly Cloudy,0.46,0.82,31,803,834,Sedang,
2012-10-18,Winter,1,Oct,9,0,Thu,1,Misty/Cloudy,0.5,0.77,41,346,387,Sedang,
2012-10-18,Winter,1,Oct,10,0,Thu,1,Misty/Cloudy,0.52,0.68,60,158,218,Sedang,
2012-10-18,Winter,1,Oct,11,0,Thu,1,Misty/Cloudy,0.56,0.56,79,189,268,Sedang,
2012-10-18,Winter,1,Oct,12,0,Thu,1,Misty/Cloudy,0.6,0.53,93,284,377,Sedang,
2012-10-18,Winter,1,Oct,13,0,Thu,1,Clear/Partly Cloudy,0.62,0.53,96,236,332,Panas,
2012-10-18,Winter,1,Oct,14,0,Thu,1,Misty/Cloudy,0.62,0.5,94,191,285,Panas,
2012-10-18,Winter,1,Oct,15,0,Thu,1,Misty/Cloudy,0.6,0.6,69,284,353,Sedang,
2012-10-18,Winter,1,Oct,16,0,Thu,1,Clear/Partly Cloudy,0.6,0.56,94,356,450,Sedang,
2012-10-18,Winter,1,Oct,17,0,Thu,1,Misty/Cloudy,0.58,0.64,102,788,890,Sedang,
2012-10-18,Winter,1,Oct,18,0,Thu,1,Misty/Cloudy,0.56,0.64,68,720,788,Sedang,
2012-10-18,Winter,1,Oct,19,0,Thu,1,Misty/Cloudy,0.56,0.68,42,471,513,Sedang,
2012-10-18,Winter,1,Oct,20,0,Thu,1,Misty/Cloudy,0.56,0.68,39,348,387,Sedang,
2012-10-18,Winter,1,Oct,21,0,Thu,1,Misty/Cloudy,0.54,0.77,38,245,283,Sedang,
2012-10-18,Winter,1,Oct,22,0,Thu,1,Misty/Cloudy,0.54,0.83,27,202,229,Sedang,
2012-10-18,Winter,1,Oct,23,0,Thu,1,Misty/Cloudy,0.54,0.83,6,111,117,Sedang,
2012-10-19,Winter,1,Oct,0,0,Fri,1,Misty/Cloudy,0.56,0.83,5,51,56,Sedang,Sangat Tinggi
2012-10-19,Winter,1,Oct,1,0,Fri,1,Light Snow/Rain,0.54,0.88,4,12,16,Sedang,Sedang
2012-10-19,Winter,1,Oct,2,0,Fri,1,Misty/Cloudy,0.54,0.88,1,9,10,Sedang,Rendah
2012-10-19,Winter,1,Oct,3,0,Fri,1,Misty/Cloudy,0.56,0.83,0,5,5,Sedang,Rendah
2012-10-19,Winter,1,Oct,4,0,Fri,1,Misty/Cloudy,0.56,0.83,1,5,6,Sedang,Rendah
2012-10-19,Winter,1,Oct,5,0,Fri,1,Misty/Cloudy,0.54,0.88,1,35,36,Sedang,Sangat Tinggi
2012-10-19,Winter,1,Oct,6,0,Fri,1,Light Snow/Rain,0.54,0.94,5,126,131,Sedang,
2012-10-19,Winter,1,Oct,7,0,Fri,1,Light Snow/Rain,0.54,0.94,5,149,154,Sedang,
2012-10-19,Winter,1,Oct,8,0,Fri,1,Misty/Cloudy,0.54,0.94,20,447,467,Sedang,
2012-10-19,Winter,1,Oct,9,0,Fri,1,Misty/Cloudy,0.54,0.94,26,363,389,Sedang,
2012-10-19,Winter,1,Oct,10,0,Fri,1,Misty/Cloudy,0.58,0.88,26,198,224,Sedang,
2012-10-19,Winter,1,Oct,11,0,Fri,1,Clear/Partly Cloudy,0.6,0.83,41,211,252,Sedang,
2012-10-19,Winter,1,Oct,12,0,Fri,1,Clear/Partly Cloudy,0.64,0.69,74,258,332,Panas,
2012-10-19,Winter,1,Oct,13,0,Fri,1,Clear/Partly Cloudy,0.62,0.73,87,288,375,Panas,
2012-10-19,Winter,1,Oct,14,0,Fri,1,Clear/Partly Cloudy,0.66,0.61,88,277,365,Panas,
2012-10-19,Winter,1,Oct,15,0,Fri,1,Clear/Partly Cloudy,0.64,0.65,93,302,395,Panas,
2012-10-19,Winter,1,Oct,16,0,Fri,1,Light Snow/Rain,0.62,0.69,131,434,565,Panas,
2012-10-19,Winter,1,Oct,17,0,Fri,1,Light Snow/Rain,0.62,0.69,48,377,425,Panas,
2012-10-19,Winter,1,Oct,18,0,Fri,1,Clear/Partly Cloudy,0.56,0.83,21,212,233,Sedang,
2012-10-19,Winter,1,Oct,19,0,Fri,1,Clear/Partly Cloudy,0.54,0.88,19,213,232,Sedang,
2012-10-19,Winter,1,Oct,20,0,Fri,1,Clear/Partly Cloudy,0.52,0.77,13,216,229,Sedang,
2012-10-19,Winter,1,Oct,21,0,Fri,1,Clear/Partly Cloudy,0.5,0.77,17,189,206,Sedang,
2012-10-19,Winter,1,Oct,22,0,Fri,1,Clear/Partly Cloudy,0.5,0.77,14,176,190,Sedang,
2012-10-19,Winter,1,Oct,23,0,Fri,1,Clear/Partly Cloudy,0.46,0.88,13,118,131,Sedang,
2012-10-20,Winter,1,Oct,0,0,Sat,0,Clear/Partly Cloudy,0.46,0.82,13,110,123,Sedang,
2012-10-20,Winter,1,Oct,1,0,Sat,0,Clear/Partly Cloudy,0.46,0.72,2,93,95,Sedang,Sangat Tinggi
2012-10-20,Winter,1,Oct,2,0,Sat,0,Clear/Partly Cloudy,0.44,0.77,9,69,78,Sedang,Sangat Tinggi
2012-10-20,Winter,1,Oct,3,0,Sat,0,Clear/Partly Cloudy,0.42,0.77,2,27,29,Sedang,Tinggi
2012-10-20,Winter,1,Oct,4,0,Sat,0,Clear/Partly Cloudy,0.44,0.72,9,9,18,Sedang,Sedang
2012-10-20,Winter,1,Oct,5,0,Sat,0,Clear/Partly Cloudy,0.4,0.82,6,7,13,Sedang,Sedang
2012-10-20,Winter,1,Oct,6,0,Sat,0,Clear/Partly Cloudy,0.42,0.71,5,26,31,Sedang,Sangat Tinggi
2012-10-20,Winter,1,Oct,7,0,Sat,0,Clear/Partly Cloudy,0.4,0.82,6,59,65,Sedang,Sangat Tinggi
2012-10-20,Winter,1,Oct,8,0,Sat,0,Clear/Partly Cloudy,0.46,0.67,29,164,193,Sedang,
2012-10-20,Winter,1,Oct,9,0,Sat,0,Clear/Partly Cloudy,0.5,0.59,106,257,363,Sedang,
2012-10-20,Winter,1,Oct,10,0,Sat,0,Clear/Partly Cloudy,0.52,0.52,111,312,423,Sedang,
2012-10-20,Winter,1,Oct,11,0,Sat,0,Clear/Partly Cloudy,0.54,0.52,204,408,612,Sedang,
2012-10-20,Winter,1,Oct,12,0,Sat,0,Clear/Partly Cloudy,0.56,0.46,267,436,703,Sedang,
2012-10-20,Winter,1,Oct,13,0,Sat,0,Clear/Partly Cloudy,0.56,0.43,273,441,714,Sedang,
2012-10-20,Winter,1,Oct,14,0,Sat,0,Clear/Partly Cloudy,0.56,0.4,335,376,711,Sedang,
2012-10-20,Winter,1,Oct,15,0,Sat,0,Clear/Partly Cloudy,0.56,0.43,308,403,711,Sedang,
2012-10-20,Winter,1,Oct,16,0,Sat,0,Clear/Partly Cloudy,0.54,0.42,325,366,691,Sedang,
2012-10-20,Winter,1,Oct,17,0,Sat,0,Clear/Partly Cloudy,0.54,0.37,347,384,731,Sedang,
2012-10-20,Winter,1,Oct,18,0,Sat,0,Clear/Partly Cloudy,0.52,0.39,165,356,521,Sedang,
2012-10-20,Winter,1,Oct,19,0,Sat,0,Clear/Partly Cloudy,0.5,0.45,77,268,345,Sedang,
2012-10-20,Winter,1,Oct,20,0,Sat,0,Clear/Partly Cloudy,0.5,0.39,61,198,259,Sedang,
2012-10-20,Winter,1,Oct,21,0,Sat,0,Clear/Partly Cloudy,0.46,0.47,72,224,296,Sedang,
2012-10-20,Winter,1,Oct,22,0,Sat,0,Clear/Partly Cloudy,0.44,0.51,47,155,202,Sedang,
2012-10-20,Winter,1,Oct,23,0,Sat,0,Clear/Partly Cloudy,0.42,0.58,27,136,163,Sedang,
2012-10-21,Winter,1,Oct,0,0,Sun,0,Clear/Partly Cloudy,0.44,0.54,35,119,154,Sedang,
2012-10-21,Winter,1,Oct,1,0,Sun,0,Clear/Partly Cloudy,0.42,0.58,20,97,117,Sedang,
2012-10-21,Winter,1,Oct,2,0,Sun,0,Clear/Partly Cloudy,0.4,0.62,44,88,132,Sedang,
2012-10-21,Winter,1,Oct,3,0,Sun,0,Clear/Partly Cloudy,0.38,0.66,12,29,41,Sedang,Sangat Tinggi
2012-10-21,Winter,1,Oct,4,0,Sun,0,Clear/Partly Cloudy,0.36,0.71,8,13,21,Sedang,Tinggi
2012-10-21,Winter,1,Oct,5,0,Sun,0,Clear/Partly Cloudy,0.38,0.66,6,4,10,Sedang,Rendah
2012-10-21,Winter,1,Oct,6,0,Sun,0,Clear/Partly Cloudy,0.4,0.62,8,18,26,Sedang,Tinggi
2012-10-21,Winter,1,Oct,7,0,Sun,0,Clear/Partly Cloudy,0.4,0.62,13,43,56,Sedang,Sangat Tinggi
2012-10-21,Winter,1,Oct,8,0,Sun,0,Clear/Partly Cloudy,0.42,0.67,39,104,143,Sedang,
2012-10-21,Winter,1,Oct,9,0,Sun,0,Clear/Partly Cloudy,0.46,0.55,77,192,269,Sedang,
2012-10-21,Winter,1,Oct,10,0,Sun,0,Clear/Partly Cloudy,0.5,0.48,167,276,443,Sedang,
2012-10-21,Winter,1,Oct,11,0,Sun,0,Clear/Partly Cloudy,0.52,0.44,191,356,547,Sedang,
2012-10-21,Winter,1,Oct,12,0,Sun,0,Clear/Partly Cloudy,0.54,0.39,236,439,675,Sedang,
2012-10-21,Winter,1,Oct,13,0,Sun,0,Clear/Partly Cloudy,0.56,0.37,243,383,626,Sedang,
2012-10-21,Winter,1,Oct,14,0,Sun,0,Clear/Partly Cloudy,0.56,0.35,235,405,640,Sedang,
2012-10-21,Winter,1,Oct,15,0,Sun,0,Clear/Partly Cloudy,0.56,0.35,240,383,623,Sedang,
2012-10-21,Winter,1,Oct,16,0,Sun,0,Clear/Partly Cloudy,0.54,0.37,182,409,591,Sedang,
2012-10-21,Winter,1,Oct,17,0,Sun,0,Clear/Partly Cloudy,0.52,0.39,153,338,491,Sedang,
2012-10-21,Winter,1,Oct,18,0,Sun,0,Clear/Partly Cloudy,0.52,0.39,71,342,413,Sedang,
2012-10-21,Winter,1,Oct,19,0,Sun,0,Clear/Partly Cloudy,0.5,0.42,50,216,266,Sedang,
2012-10-21,Winter,1,Oct,20,0,Sun,0,Clear/Partly Cloudy,0.48,0.44,35,160,195,Sedang,
2012-10-21,Winter,1,Oct,21,0,Sun,0,Clear/Partly Cloudy,0.42,0.54,42,124,166,Sedang,
2012-10-21,Winter,1,Oct,22,0,Sun,0,Clear/Partly Cloudy,0.42,0.54,18,95,113,Sedang,
2012-10-21,Winter,1,Oct,23,0,Sun,0,Clear/Partly Cloudy,0.44,0.54,7,59,66,Sedang,Sangat Tinggi
2012-10-22,Winter,1,Oct,0,0,Mon,1,Clear/Partly Cloudy,0.4,0.62,3,28,31,Sedang,Sangat Tinggi
2012-10-22,Winter,1,Oct,1,0,Mon,1,Clear/Partly Cloudy,0.4,0.71,0,11,11,Sedang,Sedang
2012-10-22,Winter,1,Oct,2,0,Mon,1,Clear/Partly Cloudy,0.38,0.71,1,4,5,Sedang,Rendah
2012-10-22,Winter,1,Oct,3,0,Mon,1,Clear/Partly Cloudy,0.4,0.62,1,5,6,Sedang,Rendah
2012-10-22,Winter,1,Oct,4,0,Mon,1,Clear/Partly Cloudy,0.38,0.66,1,6,7,Sedang,Rendah
2012-10-22,Winter,1,Oct,5,0,Mon,1,Clear/Partly Cloudy,0.38,0.76,2,44,46,Sedang,Sangat Tinggi
2012-10-22,Winter,1,Oct,6,0,Mon,1,Clear/Partly Cloudy,0.36,0.76,4,140,144,Sedang,
2012-10-22,Winter,1,Oct,7,0,Mon,1,Clear/Partly Cloudy,0.38,0.66,15,437,452,Sedang,
2012-10-22,Winter,1,Oct,8,0,Mon,1,Clear/Partly Cloudy,0.44,0.67,32,696,728,Sedang,
2012-10-22,Winter,1,Oct,9,0,Mon,1,Clear/Partly Cloudy,0.46,0.63,25,335,360,Sedang,
2012-10-22,Winter,1,Oct,10,0,Mon,1,Clear/Partly Cloudy,0.5,0.55,51,161,212,Sedang,
2012-10-22,Winter,1,Oct,11,0,Mon,1,Clear/Partly Cloudy,0.56,0.37,63,148,211,Sedang,
2012-10-22,Winter,1,Oct,12,0,Mon,1,Clear/Partly Cloudy,0.58,0.35,52,231,283,Sedang,
2012-10-22,Winter,1,Oct,13,0,Mon,1,Clear/Partly Cloudy,0.62,0.29,88,227,315,Panas,
2012-10-22,Winter,1,Oct,14,0,Mon,1,Clear/Partly Cloudy,0.62,0.27,73,209,282,Panas,
2012-10-22,Winter,1,Oct,15,0,Mon,1,Clear/Partly Cloudy,0.64,0.29,74,222,296,Panas,
2012-10-22,Winter,1,Oct,16,0,Mon,1,Clear/Partly Cloudy,0.62,0.33,80,444,524,Panas,
2012-10-22,Winter,1,Oct,17,0,Mon,1,Clear/Partly Cloudy,0.62,0.33,84,838,922,Panas,
2012-10-22,Winter,1,Oct,18,0,Mon,1,Clear/Partly Cloudy,0.54,0.64,60,726,786,Sedang,
2012-10-22,Winter,1,Oct,19,0,Mon,1,Clear/Partly Cloudy,0.52,0.52,36,478,514,Sedang,
2012-10-22,Winter,1,Oct,20,0,Mon,1,Clear/Partly Cloudy,0.5,0.59,21,382,403,Sedang,
2012-10-22,Winter,1,Oct,21,0,Mon,1,Clear/Partly Cloudy,0.48,0.67,19,155,174,Sedang,
2012-10-22,Winter,1,Oct,22,0,Mon,1,Clear/Partly Cloudy,0.46,0.82,25,158,183,Sedang,
2012-10-22,Winter,1,Oct,23,0,Mon,1,Clear/Partly Cloudy,0.46,0.82,20,143,163,Sedang,
2012-10-23,Winter,1,Oct,0,0,Tue,1,Clear/Partly Cloudy,0.46,0.88,5,32,37,Sedang,Sangat Tinggi
2012-10-23,Winter,1,Oct,1,0,Tue,1,Clear/Partly Cloudy,0.46,0.77,1,16,17,Sedang,Sedang
2012-10-23,Winter,1,Oct,2,0,Tue,1,Clear/Partly Cloudy,0.44,0.88,1,6,7,Sedang,Rendah
2012-10-23,Winter,1,Oct,3,0,Tue,1,Clear/Partly Cloudy,0.44,0.77,0,1,1,Sedang,Rendah
2012-10-23,Winter,1,Oct,4,0,Tue,1,Clear/Partly Cloudy,0.42,0.77,1,6,7,Sedang,Rendah
2012-10-23,Winter,1,Oct,5,0,Tue,1,Clear/Partly Cloudy,0.44,0.77,1,49,50,Sedang,Sangat Tinggi
2012-10-23,Winter,1,Oct,6,0,Tue,1,Clear/Partly Cloudy,0.4,0.82,6,152,158,Sedang,
2012-10-23,Winter,1,Oct,7,0,Tue,1,Misty/Cloudy,0.44,0.77,12,519,531,Sedang,
2012-10-23,Winter,1,Oct,8,0,Tue,1,Misty/Cloudy,0.46,0.72,28,733,761,Sedang,
2012-10-23,Winter,1,Oct,9,0,Tue,1,Misty/Cloudy,0.5,0.72,29,305,334,Sedang,
2012-10-23,Winter,1,Oct,10,0,Tue,1,Clear/Partly Cloudy,0.54,0.6,50,171,221,Sedang,
2012-10-23,Winter,1,Oct,11,0,Tue,1,Clear/Partly Cloudy,0.6,0.53,52,201,253,Sedang,
2012-10-23,Winter,1,Oct,12,0,Tue,1,Misty/Cloudy,0.62,0.46,80,298,378,Panas,
2012-10-23,Winter,1,Oct,13,0,Tue,1,Misty/Cloudy,0.64,0.44,59,244,303,Panas,
2012-10-23,Winter,1,Oct,14,0,Tue,1,Clear/Partly Cloudy,0.68,0.41,67,229,296,Panas,
2012-10-23,Winter,1,Oct,15,0,Tue,1,Clear/Partly Cloudy,0.68,0.41,76,270,346,Panas,
2012-10-23,Winter,1,Oct,16,0,Tue,1,Clear/Partly Cloudy,0.68,0.44,108,433,541,Panas,
2012-10-23,Winter,1,Oct,17,0,Tue,1,Clear/Partly Cloudy,0.68,0.41,67,871,938,Panas,
2012-10-23,Winter,1,Oct,18,0,Tue,1,Clear/Partly Cloudy,0.62,0.53,64,762,826,Panas,
2012-10-23,Winter,1,Oct,19,0,Tue,1,Clear/Partly Cloudy,0.62,0.57,25,457,482,Panas,
2012-10-23,Winter,1,Oct,20,0,Tue,1,Clear/Partly Cloudy,0.58,0.64,45,334,379,Sedang,
2012-10-23,Winter,1,Oct,21,0,Tue,1,Clear/Partly Cloudy,0.56,0.68,35,260,295,Sedang,
2012-10-23,Winter,1,Oct,22,0,Tue,1,Clear/Partly Cloudy,0.56,0.68,20,174,194,Sedang,
2012-10-23,Winter,1,Oct,23,0,Tue,1,Clear/Partly Cloudy,0.54,0.73,9,102,111,Sedang,
2012-10-24,Winter,1,Oct,0,0,Wed,1,Clear/Partly Cloudy,0.54,0.73,7,39,46,Sedang,Sangat Tinggi
2012-10-24,Winter,1,Oct,1,0,Wed,1,Clear/Partly Cloudy,0.54,0.68,4,23,27,Sedang,Tinggi
2012-10-24,Winter,1,Oct,2,0,Wed,1,Clear/Partly Cloudy,0.54,0.68,0,6,6,Sedang,Rendah
2012-10-24,Winter,1,Oct,3,0,Wed,1,Clear/Partly Cloudy,0.5,0.77,0,4,4,Sedang,Rendah
2012-10-24,Winter,1,Oct,4,0,Wed,1,Clear/Partly Cloudy,0.5,0.77,1,5,6,Sedang,Rendah
2012-10-24,Winter,1,Oct,5,0,Wed,1,Clear/Partly Cloudy,0.5,0.82,1,52,53,Sedang,Sangat Tinggi
2012-10-24,Winter,1,Oct,6,0,Wed,1,Clear/Partly Cloudy,0.48,0.82,11,162,173,Sedang,
2012-10-24,Winter,1,Oct,7,0,Wed,1,Clear/Partly Cloudy,0.5,0.88,20,506,526,Sedang,
2012-10-24,Winter,1,Oct,8,0,Wed,1,Misty/Cloudy,0.52,0.83,24,777,801,Sedang,
2012-10-24,Winter,1,Oct,9,0,Wed,1,Misty/Cloudy,0.52,0.77,24,349,373,Sedang,
2012-10-24,Winter,1,Oct,10,0,Wed,1,Misty/Cloudy,0.54,0.73,29,142,171,Sedang,
2012-10-24,Winter,1,Oct,11,0,Wed,1,Clear/Partly Cloudy,0.58,0.64,47,189,236,Sedang,
2012-10-24,Winter,1,Oct,12,0,Wed,1,Clear/Partly Cloudy,0.62,0.61,48,268,316,Panas,
2012-10-24,Winter,1,Oct,13,0,Wed,1,Clear/Partly Cloudy,0.66,0.54,65,241,306,Panas,
2012-10-24,Winter,1,Oct,14,0,Wed,1,Clear/Partly Cloudy,0.74,0.3,64,237,301,Panas,
2012-10-24,Winter,1,Oct,15,0,Wed,1,Clear/Partly Cloudy,0.7,0.39,63,245,308,Panas,
2012-10-24,Winter,1,Oct,16,0,Wed,1,Clear/Partly Cloudy,0.74,0.33,67,465,532,Panas,
2012-10-24,Winter,1,Oct,17,0,Wed,1,Clear/Partly Cloudy,0.66,0.47,87,876,963,Panas,
2012-10-24,Winter,1,Oct,18,0,Wed,1,Clear/Partly Cloudy,0.66,0.44,63,795,858,Panas,
